time_s,strain
0.759219,4.780033e-22
0.759463,5.229670e-22
0.759707,5.206147e-22
0.759951,4.707950e-22
0.760195,3.776858e-22
0.760440,2.494515e-22
0.760684,9.753157e-23
0.760928,-6.437596e-23
0.761172,-2.215478e-22
0.761416,-3.595734e-22
0.761661,-4.656772e-22
0.761905,-5.299032e-22
0.762149,-5.460513e-22
0.762393,-5.122789e-22
0.762637,-4.313072e-22
0.762882,-3.102110e-22
0.763126,-1.598058e-22
0.763370,6.313341e-24
0.763614,1.729983e-22
0.763858,3.249280e-22
0.764103,4.480172e-22
0.764347,5.307237e-22
0.764591,5.651336e-22
0.764835,5.477213e-22
0.765079,4.797119e-22
0.765324,3.670080e-22
0.765568,2.196838e-22
0.765812,5.108985e-23
0.766056,-1.233537e-22
0.766300,-2.875658e-22
0.766545,-4.262870e-22
0.766789,-5.264984e-22
0.767033,-5.786465e-22
0.767277,-5.775570e-22
0.767521,-5.229505e-22
0.767766,-4.195086e-22
0.768010,-2.764804e-22
0.768254,-1.068609e-22
0.768498,7.378605e-23
0.768742,2.487534e-22
0.768987,4.017357e-22
0.769231,5.183494e-22
0.769475,5.874880e-22
0.769719,6.023830e-22
0.769963,5.612694e-22
0.770208,4.675909e-22
0.770452,3.297200e-22
0.770696,1.602161e-22
0.770940,-2.531461e-23
0.771184,-2.096528e-22
0.771429,-3.755635e-22
0.771673,-5.074081e-22
0.771917,-5.926208e-22
0.772161,-6.229094e-22
0.772405,-5.950658e-22
0.772650,-5.113067e-22
0.772894,-3.791082e-22
0.773138,-2.105447e-22
0.773382,-2.119172e-23
0.773626,1.713104e-22
0.773871,3.488986e-22
0.774115,4.947821e-22
0.774359,5.950324e-22
0.774603,6.399161e-22
0.774847,6.248437e-22
0.775092,5.508419e-22
0.775336,4.244991e-22
0.775580,2.573864e-22
0.775824,6.500341e-23
0.776068,-1.346557e-22
0.776313,-3.227834e-22
0.776557,-4.815306e-22
0.776801,-5.957021e-22
0.777045,-6.542137e-22
0.777289,-6.511732e-22
0.777534,-5.864765e-22
0.777778,-4.658608e-22
0.778022,-3.004041e-22
0.778266,-1.055130e-22
0.778510,1.005068e-22
0.778755,2.981688e-22
0.778999,4.686476e-22
0.779243,5.955741e-22
0.779487,6.666102e-22
0.779731,6.746526e-22
0.779976,6.185467e-22
0.780220,5.032399e-22
0.780464,3.393543e-22
0.780708,1.422141e-22
0.780952,-6.958225e-23
0.781197,-2.759144e-22
0.781441,-4.570510e-22
0.781685,-5.955378e-22
0.781929,-6.778830e-22
0.782173,-6.958759e-22
0.782418,-6.474097e-22
0.782662,-5.367269e-22
0.782906,-3.740568e-22
0.783150,-1.746774e-22
0.783394,4.251481e-23
0.783639,2.567930e-22
0.783883,4.475772e-22
0.784127,5.964119e-22
0.784371,6.887549e-22
0.784615,7.154023e-22
0.784860,6.734107e-22
0.785104,5.664235e-22
0.785348,4.043650e-22
0.785592,2.025273e-22
0.785836,-1.986832e-23
0.786081,-2.414977e-22
0.786325,-4.409782e-22
0.786569,-5.989325e-22
0.786813,-6.998742e-22
0.787057,-7.337307e-22
0.787302,-6.968531e-22
0.787546,-5.924125e-22
0.787790,-4.301380e-22
0.788034,-2.254180e-22
0.788278,2.153560e-24
0.788523,2.306493e-22
0.788767,4.379200e-22
0.789011,6.037427e-22
0.789255,7.117969e-22
0.789499,7.512758e-22
0.789744,7.179721e-22
0.789988,6.147302e-22
0.790232,4.512145e-22
0.790476,2.430132e-22
0.790720,1.015694e-23
0.790965,-2.248038e-22
0.791209,-4.389819e-22
0.791453,-6.113838e-22
0.791697,-7.249708e-22
0.791941,-7.683474e-22
0.792186,-7.369104e-22
0.792430,-6.333417e-22
0.792674,-4.673913e-22
0.792918,-2.549672e-22
0.793162,-1.661698e-23
0.793407,2.244567e-22
0.793651,4.446532e-22
0.793895,6.222855e-22
0.794139,7.397197e-22
0.794383,7.851302e-22
0.794628,7.536968e-22
0.794872,6.481205e-22
0.795116,4.784039e-22
0.795360,2.609118e-22
0.795604,1.679872e-23
0.795849,-2.300447e-22
0.796093,-4.553284e-22
0.796337,-6.367547e-22
0.796581,-7.562282e-22
0.796825,-8.016663e-22
0.797070,-7.682271e-22
0.797314,-6.588302e-22
0.797558,-4.839138e-22
0.797802,-2.604471e-22
0.798046,-1.028980e-23
0.798291,2.419422e-22
0.798535,4.712982e-22
0.798779,6.549618e-22
0.799023,7.745247e-22
0.799267,8.178369e-22
0.799512,7.802482e-22
0.799756,6.651122e-22
0.800000,4.834990e-22
0.800244,2.531386e-22
0.800488,-3.303439e-24
0.800733,-2.604527e-22
0.800977,-4.927358e-22
0.801221,-6.769249e-22
0.801465,-7.944645e-22
0.801709,-8.333468e-22
0.801954,-7.893449e-22
0.802198,-6.664773e-22
0.802442,-4.766523e-22
0.802686,-2.385217e-22
0.802930,2.434570e-23
0.803175,2.857932e-22
0.803419,5.196785e-22
0.803663,7.024893e-22
0.803907,8.157113e-22
0.804151,8.477095e-22
0.804396,7.949308e-22
0.804640,6.623033e-22
0.804884,4.627865e-22
0.805128,2.161137e-22
0.805372,-5.315453e-23
0.805617,-3.180723e-22
0.805861,-5.520042e-22
0.806105,-7.313060e-22
0.806349,-8.377188e-22
0.806593,-8.602349e-22
0.806838,-7.962443e-22
0.807082,-6.518398e-22
0.807326,-4.412481e-22
0.807570,-1.854355e-22
0.807814,8.997353e-23
0.808059,3.572605e-22
0.808303,5.894024e-22
0.808547,7.628064e-22
0.808791,8.597130e-22
0.809035,8.700215e-22
0.809280,7.923509e-22
0.809524,6.342222e-22
0.809768,4.113404e-22
0.810012,1.460423e-22
0.810256,-1.349367e-22
0.810501,-4.031545e-22
0.810745,-6.313416e-22
0.810989,-7.961770e-22
0.811233,-8.806773e-22
0.811477,-8.759537e-22
0.811722,-7.821550e-22
0.811966,-6.084954e-22
0.812210,-3.723588e-22
0.812454,-9.756589e-23
0.812698,1.880236e-22
0.812943,4.553336e-22
0.813187,6.770333e-22
0.813431,8.303349e-22
0.813675,8.993424e-22
0.813919,8.767079e-22
0.814164,7.644215e-22
0.814408,5.736503e-22
0.814652,3.236374e-22
0.814896,3.976749e-23
0.815140,-2.490061e-22
0.815385,-5.131131e-22
0.815629,-7.253959e-22
0.815873,-8.639069e-22
0.816117,-9.141842e-22
0.816361,-8.707702e-22
0.816606,-7.378115e-22
0.816850,-5.286742e-22
0.817094,-2.646098e-22
0.817338,2.739838e-23
0.817582,3.173884e-22
0.817827,5.754935e-22
0.818071,7.750207e-22
0.818315,8.952164e-22
0.818559,9.234330e-22
0.818803,8.564677e-22
0.819048,7.009337e-22
0.819292,4.726167e-22
0.819536,1.948822e-22
0.819780,-1.037104e-22
0.820024,-3.923413e-22
0.820269,-6.411118e-22
0.820513,-8.241446e-22
0.820757,-9.222819e-22
0.821001,-9.250985e-22
0.821245,-8.320185e-22
0.821490,-6.524143e-22
0.821734,-4.046726e-22
0.821978,-1.143207e-22
0.822222,1.885993e-22
0.822466,4.726364e-22
0.822711,7.081975e-22
0.822955,8.706347e-22
0.823199,9.428317e-22
0.823443,9.170155e-22
0.823687,7.956028e-22
0.823932,5.909867e-22
0.824176,3.242809e-22
0.824420,2.314862e-23
0.824664,-2.810625e-22
0.824908,-5.565826e-22
0.825153,-7.745396e-22
0.825397,-9.119899e-22
0.825641,-9.543416e-22
0.825885,-8.969128e-22
0.826129,-7.454579e-22
0.826374,-5.156022e-22
0.826618,-2.312388e-22
0.826862,7.794854e-23
0.827106,3.795808e-22
0.827350,6.419744e-22
0.827595,8.374726e-22
0.827839,9.453672e-22
0.828083,9.541002e-22
0.828327,8.625122e-22
0.828571,6.799994e-22
0.828816,4.255608e-22
0.829060,1.258281e-22
0.829304,-1.877159e-22
0.829548,-4.820424e-22
0.829792,-7.260566e-22
0.830037,-8.938880e-22
0.830281,-9.676399e-22
0.830525,-9.393076e-22
0.830769,-8.116572e-22
0.831013,-5.979674e-22
0.831258,-3.206584e-22
0.831502,-8.946743e-24
0.831746,3.042286e-22
0.831990,5.856859e-22
0.832234,8.055191e-22
0.832479,9.402812e-22
0.832723,9.754936e-22
0.832967,9.072116e-22
0.833211,7.424755e-22
0.833455,4.985966e-22
0.833700,2.013459e-22
0.833944,-1.177619e-22
0.834188,-4.248073e-22
0.834432,-6.870717e-22
0.834676,-8.765279e-22
0.834921,-9.728425e-22
0.835165,-9.655674e-22
0.835409,-8.552837e-22
0.835653,-6.535714e-22
0.835897,-3.818035e-22
0.836142,-6.888978e-23
0.836386,2.517938e-22
0.836630,5.459635e-22
0.836874,7.820950e-22
0.837118,9.348074e-22
0.837363,9.875994e-22
0.837607,9.346425e-22
0.837851,7.814350e-22
0.838095,5.442429e-22
0.838339,2.483816e-22
0.838584,-7.447834e-23
0.838828,-3.896986e-22
0.839072,-6.633888e-22
0.839316,-8.660544e-22
0.839560,-9.757818e-22
0.839805,-9.806174e-22
0.840049,-8.798806e-22
0.840293,-6.842653e-22
0.840537,-4.147152e-22
0.840781,-1.001904e-22
0.841026,2.254396e-22
0.841270,5.270402e-22
0.841514,7.720054e-22
0.841758,9.337878e-22
0.842002,9.947839e-22
0.842247,9.482600e-22
0.842491,7.991067e-22
0.842735,5.633360e-22
0.842979,2.663723e-22
0.843223,-5.968222e-23
0.843468,-3.795143e-22
0.843712,-6.584240e-22
0.843956,-8.660933e-22
0.844200,-9.798886e-22
0.844444,-9.873372e-22
0.844689,-8.875056e-22
0.844933,-6.911255e-22
0.845177,-4.194511e-22
0.845421,-1.019673e-22
0.845665,2.268049e-22
0.845910,5.310600e-22
0.846154,7.776098e-22
0.846398,9.395085e-22
0.846642,9.990067e-22
0.846886,9.495079e-22
0.847131,7.963109e-22
0.847375,5.560545e-22
0.847619,2.549196e-22
0.847863,-7.421647e-23
0.848107,-3.953657e-22
0.848352,-6.733647e-22
0.848596,-8.777288e-22
0.848840,-9.860025e-22
0.849084,-9.862361e-22
0.849328,-8.783167e-22
0.849573,-6.740012e-22
0.849817,-3.956465e-22
0.850061,-7.377118e-23
0.850305,2.562849e-22
0.850549,5.582393e-22
0.850794,7.988581e-22
0.851038,9.516193e-22
0.851282,9.996453e-22
0.851526,9.375789e-22
0.851770,7.721918e-22
0.852015,5.216582e-22
0.852259,2.135660e-22
0.852503,-1.181133e-22
0.852747,-4.367681e-22
0.852991,-7.071881e-22
0.853236,-8.994598e-22
0.853480,-9.922837e-22
0.853724,-9.753433e-22
0.853968,-8.504643e-22
0.854212,-6.314290e-22
0.854457,-3.424661e-22
0.854701,-1.557829e-23
0.854945,3.129971e-22
0.855189,6.068045e-22
0.855433,8.332180e-22
0.855678,9.670710e-22
0.855922,9.934629e-22
0.856166,9.094297e-22
0.856410,7.242884e-22
0.856654,4.586149e-22
0.856899,1.419671e-22
0.857143,-1.903982e-22
0.857387,-5.014483e-22
0.857631,-7.565026e-22
0.857875,-9.271048e-22
0.858120,-9.942061e-22
0.858364,-9.503036e-22
0.858608,-8.002905e-22
0.858852,-5.609230e-22
0.859096,-2.589580e-22
0.859341,7.183000e-23
0.859585,3.944232e-22
0.859829,6.727029e-22
0.860073,8.754982e-22
0.860317,9.800847e-22
0.860562,9.747414e-22
0.860806,8.600761e-22
0.861050,6.489678e-22
0.861294,3.651315e-22
0.861538,4.046202e-23
0.861783,-2.885449e-22
0.862027,-5.848937e-22
0.862271,-8.152523e-22
0.862515,-9.537075e-22
0.862759,-9.846893e-22
0.863004,-9.047339e-22
0.863248,-7.228823e-22
0.863492,-4.596697e-22
0.863736,-1.448156e-22
0.863980,1.861253e-22
0.864225,4.957762e-22
0.864469,7.491608e-22
0.864713,9.176597e-22
0.864957,9.822518e-22
0.865201,9.356721e-22
0.865446,7.832414e-22
0.865690,5.422696e-22
0.865934,2.401005e-22
0.866178,-8.898394e-23
0.866422,-4.076495e-22
0.866667,-6.797457e-22
0.866911,-8.744110e-22
0.867155,-9.695814e-22
0.867399,-9.545014e-22
0.867643,-8.309518e-22
0.867888,-6.130511e-22
0.868132,-3.256531e-22
0.868376,-1.519951e-24
0.868620,3.224077e-22
0.868864,6.092202e-22
0.869109,8.262482e-22
0.869353,9.487903e-22
0.869597,9.629351e-22
0.869841,8.671513e-22
0.870085,6.724656e-22
0.870330,4.012043e-22
0.870574,8.444147e-23
0.870818,-2.415546e-22
0.871062,-5.394726e-22
0.871306,-7.752310e-22
0.871551,-9.218830e-22
0.871795,-9.627059e-22
0.872039,-8.931190e-22
0.872283,-7.212099e-22
0.872527,-4.668056e-22
0.872772,-1.591954e-22
0.873016,1.662344e-22
0.873260,4.720690e-22
0.873504,7.231679e-22
0.873748,8.907077e-22
0.873993,9.555000e-22
0.874237,9.101992e-22
0.874481,7.601474e-22
0.874725,5.227567e-22
0.874969,2.254980e-22
0.875214,-9.726993e-23
0.875458,-4.082689e-22
0.875702,-6.716071e-22
0.875946,-8.569259e-22
0.876190,-9.429077e-22
0.876435,-9.197385e-22
0.876679,-7.902402e-22
0.876923,-5.695387e-22
0.877167,-2.833087e-22
0.877411,3.520625e-23
0.877656,3.490498e-22
0.877900,6.218409e-22
0.878144,8.219948e-22
0.878388,9.263874e-22
0.878632,9.230369e-22
0.878877,8.124905e-22
0.879121,6.077544e-22
0.879365,3.327745e-22
0.879609,1.964375e-23
0.879853,-2.951381e-22
0.880098,-5.749184e-22
0.880342,-7.871623e-22
0.880586,-9.072432e-22
0.880830,-9.213094e-22
0.881074,-8.278937e-22
0.881319,-6.380756e-22
0.881563,-3.741789e-22
0.881807,-6.715496e-23
0.882051,2.470421e-22
0.882295,5.316641e-22
0.882540,7.534694e-22
0.882784,8.866115e-22
0.883028,9.156601e-22
0.883272,8.374005e-22
0.883516,6.611996e-22
0.883761,4.078969e-22
0.884005,1.073485e-22
0.884249,-2.050860e-22
0.884493,-4.927010e-22
0.884737,-7.217597e-22
0.884982,-8.654567e-22
0.885226,-9.070640e-22
0.885470,-8.418889e-22
0.885714,-6.778141e-22
0.885958,-4.343563e-22
0.886203,-1.403539e-22
0.886447,1.694423e-22
0.886691,4.584744e-22
0.886935,6.926927e-22
0.887179,8.445725e-22
0.887424,8.963569e-22
0.887668,8.421437e-22
0.887912,6.885687e-22
0.888156,4.540054e-22
0.888400,1.663770e-22
0.888645,-1.401612e-22
0.888889,-4.292750e-22
0.889133,-6.667586e-22
0.889377,-8.245870e-22
0.889621,-8.842311e-22
0.889866,-8.388434e-22
0.890110,-6.940546e-22
0.890354,-4.672879e-22
0.890598,-1.856719e-22
0.890842,1.171974e-22
0.891087,4.052620e-22
0.891331,6.442948e-22
0.891575,8.059718e-22
0.891819,8.712356e-22
0.892063,8.325519e-22
0.892308,6.947902e-22
0.892552,4.746233e-22
0.892796,1.985197e-22
0.893040,-1.004314e-22
0.893284,-3.864821e-22
0.893529,-6.255014e-22
0.893773,-7.890515e-22
0.894017,-8.577792e-22
0.894261,-8.237159e-22
0.894505,-6.912118e-22
0.894750,-4.763934e-22
0.894994,-2.052113e-22
0.895238,8.968760e-23
0.895482,3.728871e-22
0.895726,6.104553e-22
0.895971,7.740140e-22
0.896215,8.441368e-22
0.896459,8.126655e-22
0.896703,6.836697e-22
0.896947,4.729339e-22
0.897192,2.060365e-22
0.897436,-8.474784e-23
0.897680,-3.643473e-22
0.897924,-5.991233e-22
0.898168,-7.609218e-22
0.898413,-8.304565e-22
0.898657,-7.996178e-22
0.898901,-6.724279e-22
0.899145,-4.645304e-22
0.899389,-2.012763e-22
0.899634,8.536021e-23
0.899878,3.606617e-22
0.900122,5.913727e-22
0.900366,7.497210e-22
0.900611,8.167679e-22
0.900855,7.846828e-22
0.901099,6.576673e-22
0.901343,4.514190e-22
0.901587,1.912012e-22
0.901832,-9.124433e-23
0.902076,-3.615658e-22
0.902320,-5.869799e-22
0.902564,-7.402514e-22
0.902808,-8.029911e-22
0.903053,-7.678717e-22
0.903297,-6.394923e-22
0.903541,-4.337902e-22
0.903785,-1.760719e-22
0.904029,1.020929e-22
0.904274,3.667356e-22
0.904518,5.856370e-22
0.904762,7.322543e-22
0.905006,7.889466e-22
0.905250,7.491066e-22
0.905495,6.179394e-22
0.905739,4.117959e-22
0.905983,1.561443e-22
0.906227,-1.175700e-22
0.906471,-3.757890e-22
0.906716,-5.869570e-22
0.906960,-7.253813e-22
0.907204,-7.743654e-22
0.907448,-7.282320e-22
0.907692,-5.929890e-22
0.907937,-3.855603e-22
0.908181,-1.316774e-22
0.908425,1.373067e-22
0.908669,3.882860e-22
0.908913,5.904776e-22
0.909158,7.192012e-22
0.909402,7.588997e-22
0.909646,7.050275e-22
0.909890,5.645788e-22
0.910134,3.551919e-22
0.910379,1.029432e-22
0.910623,-1.608946e-22
0.910867,-4.037266e-22
0.911111,-5.956643e-22
0.911355,-7.132088e-22
0.911600,-7.421353e-22
0.911844,-6.792230e-22
0.912088,-5.326198e-22
0.912332,-3.207988e-22
0.912576,-7.023941e-23
0.912821,1.878775e-22
0.913065,4.215477e-22
0.913309,6.019136e-22
0.913553,7.068330e-22
0.913797,7.236048e-22
0.914042,6.505149e-22
0.914286,4.970139e-22
0.914530,2.825056e-22
0.914774,3.390314e-23
0.915018,-2.177427e-22
0.915263,-4.411206e-22
0.915507,-6.085564e-22
0.915751,-6.994468e-22
0.915995,-7.028025e-22
0.916239,-6.185850e-22
0.916484,-4.576737e-22
0.916728,-2.404716e-22
0.916972,5.674467e-24
0.917216,2.499119e-22
0.917460,4.617487e-22
0.917705,6.148632e-22
0.917949,6.903794e-22
0.918193,6.792023e-22
0.918437,5.831206e-22
0.918681,4.145440e-22
0.918926,1.949103e-22
0.919170,-4.803331e-23
0.919414,-2.837323e-22
0.919658,-4.826667e-22
0.919902,-6.200515e-22
0.920147,-6.789305e-22
0.920391,-6.522766e-22
0.920635,-5.438374e-22
0.920879,-3.676239e-22
0.921123,-1.461093e-22
0.921368,9.263019e-23
0.921612,3.184707e-22
0.921856,5.030423e-22
0.922100,6.232958e-22
0.922344,6.643877e-22
0.922589,6.215196e-22
0.922833,5.005045e-22
0.923077,3.169909e-22
0.923321,9.444893e-23
0.923565,-1.388263e-22
0.923810,-3.533092e-22
0.924054,-5.219820e-22
0.924298,-6.237418e-22
0.924542,-6.460474e-22
0.924786,-5.864721e-22
0.925031,-4.529698e-22
0.925275,-2.628247e-22
0.925519,-4.042126e-23
0.925763,1.858774e-22
0.926007,3.873450e-22
0.926252,5.385404e-22
0.926496,6.205246e-22
0.926740,6.232396e-22
0.926984,5.467493e-22
0.927228,4.011883e-22
0.927473,2.054297e-22
0.927717,-1.535494e-23
0.927961,-2.329277e-22
0.928205,-4.195951e-22
0.928449,-5.517354e-22
0.928694,-6.127924e-22
0.928938,-5.953569e-22
0.929182,-5.020714e-22
0.929426,-3.452490e-22
0.929670,-1.452568e-22
0.929915,7.212205e-23
0.930159,2.790095e-22
0.930403,4.490074e-22
0.930647,5.605688e-22
0.930891,5.997346e-22
0.931136,5.618862e-22
0.931380,4.522953e-22
0.931624,2.854022e-22
0.931868,8.292161e-23
0.932112,-1.289769e-22
0.932357,-3.230487e-22
0.932601,-4.744780e-22
0.932845,-5.640544e-22
0.933089,-5.806156e-22
0.933333,-5.224447e-22
0.933578,-3.974465e-22
0.933822,-2.220838e-22
0.934066,-1.921712e-23
0.934310,1.848707e-22
0.934554,3.638784e-22
0.934799,4.948772e-22
0.935043,5.612517e-22
0.935287,5.548135e-22
0.935531,4.768169e-22
0.935775,3.377503e-22
0.936020,1.559356e-22
0.936264,-4.487902e-23
0.936508,-2.386175e-22
0.936752,-4.002615e-22
0.936996,-5.090828e-22
0.937241,-5.513071e-22
0.937485,-5.218622e-22
0.937729,-4.249924e-22
0.937973,-2.736602e-22
0.938217,-8.782002e-23
0.938462,1.082067e-22
0.938706,2.889124e-22
0.938950,4.309227e-22
0.939194,5.160232e-22
0.939438,5.335003e-22
0.939683,4.814959e-22
0.939927,3.672027e-22
0.940171,2.058804e-22
0.940415,1.882548e-23
0.940659,-1.694355e-22
0.940904,-3.343604e-22
0.941148,-4.545917e-22
0.941392,-5.147268e-22
0.941636,-5.072956e-22
0.941880,-4.336940e-22
0.942125,-3.039529e-22
0.942369,-1.353811e-22
0.942613,4.973840e-23
0.942857,2.270898e-22
0.943101,3.735183e-22
0.943346,4.700552e-22
0.943590,5.043794e-22
0.943834,4.723952e-22
0.944078,3.787236e-22
0.944322,2.360473e-22
0.944567,6.340190e-23
0.944811,-1.163590e-22
0.945055,-2.795865e-22
0.945299,-4.049483e-22
0.945543,-4.762192e-22
0.945788,-4.843860e-22
0.946032,-4.287922e-22
0.946276,-3.171761e-22
0.946520,-1.646039e-22
0.946764,8.557197e-24
0.947009,1.793540e-22
0.947253,3.252885e-22
0.947497,4.272833e-22
0.947741,4.721784e-22
0.947985,4.544345e-22
0.948230,3.768195e-22
0.948474,2.499941e-22
0.948718,9.105531e-23
0.948962,-7.876239e-23
0.949206,-2.369214e-22
0.949451,-3.625720e-22
0.949695,-4.393033e-22
0.949939,-4.572903e-22
0.950183,-4.145571e-22
0.950427,-3.171906e-22
0.950672,-1.784848e-22
0.950916,-1.713221e-23
0.951160,1.452907e-22
0.951404,2.872073e-22
0.951648,3.899078e-22
0.951893,4.400191e-22
0.952137,4.312504e-22
0.952381,3.651863e-22
0.952625,2.510269e-22
0.952869,1.043151e-22
0.953114,-5.517392e-23
0.953358,-2.060952e-22
0.953602,-3.283899e-22
0.953846,-4.059537e-22
0.954090,-4.287603e-22
0.954335,-3.941625e-22
0.954579,-3.071979e-22
0.954823,-1.798672e-22
0.955067,-2.948491e-23
0.955311,1.236706e-22
0.955556,2.590899e-22
0.955800,3.587791e-22
0.956044,4.096541e-22
0.956288,4.052612e-22
0.956532,3.465990e-22
0.956777,2.419360e-22
0.957021,1.056535e-22
0.957265,-4.372500e-23
0.957509,-1.860481e-22
0.957753,-3.022546e-22
0.957998,-3.769274e-22
0.958242,-4.003427e-22
0.958486,-3.697396e-22
0.958730,-2.896451e-22
0.958974,-1.712157e-22
0.959219,-3.069031e-23
0.959463,1.128322e-22
0.959707,2.399866e-22
0.959951,3.337550e-22
0.960195,3.817465e-22
0.960440,3.778384e-22
0.960684,3.229597e-22
0.960928,2.249175e-22
0.961172,9.729430e-23
0.961416,-4.242786e-23
0.961661,-1.752595e-22
0.961905,-2.832835e-22
0.962149,-3.520735e-22
0.962393,-3.726235e-22
0.962637,-3.425300e-22
0.962882,-2.662716e-22
0.963126,-1.545534e-22
0.963370,-2.281045e-23
0.963614,1.109203e-22
0.963858,2.284680e-22
0.964103,3.139971e-22
0.964347,3.561431e-22
0.964591,3.495254e-22
0.964835,2.954366e-22
0.965079,2.016187e-22
0.965324,8.116246e-23
0.965568,-4.931404e-23
0.965812,-1.719551e-22
0.966056,-2.701107e-22
0.966300,-3.305978e-22
0.966545,-3.454742e-22
0.966789,-3.130840e-22
0.967033,-2.382375e-22
0.967277,-1.315068e-22
0.967521,-7.738310e-24
0.967766,1.160087e-22
0.968010,2.228118e-22
0.968254,2.981999e-22
0.968498,3.321166e-22
0.968742,3.202640e-22
0.968987,2.646488e-22
0.969231,1.732599e-22
0.969475,5.892760e-23
0.969719,-6.247260e-23
0.969963,-1.742224e-22
0.970208,-2.610626e-22
0.970452,-3.112778e-22
0.970696,-3.182801e-22
0.970940,-2.814749e-22
0.971184,-2.062975e-22
0.971429,-1.034185e-22
0.971673,1.276509e-23
0.971917,1.261416e-22
0.972161,2.211178e-22
0.972405,2.847638e-22
0.972650,3.085760e-22
0.972894,2.896153e-22
0.973138,2.308695e-22
0.973382,1.407944e-22
0.973626,3.210272e-23
0.973871,-8.002578e-23
0.974115,-1.800626e-22
0.974359,-2.542811e-22
0.974603,-2.926410e-22
0.974847,-2.901496e-22
0.975092,-2.475129e-22
0.975336,-1.709919e-22
0.975580,-7.149115e-23
0.975824,3.699118e-23
0.976068,1.393295e-22
0.976313,2.213793e-22
0.976557,2.719328e-22
0.976801,2.842520e-22
0.977045,2.569691e-22
0.977289,1.942324e-22
0.977534,1.050850e-22
0.977778,2.166317e-24
0.978022,-1.000764e-22
0.978266,-1.874148e-22
0.978510,-2.478199e-22
0.978755,-2.731203e-22
0.978999,-2.601098e-22
0.979243,-2.109533e-22
0.979487,-1.328405e-22
0.979731,-3.694012e-23
0.979976,6.319291e-23
0.980220,1.535315e-22
0.980464,2.215410e-22
0.980708,2.579196e-22
0.980952,2.578726e-22
0.981197,2.217452e-22
0.981441,1.549312e-22
0.981685,6.707439e-23
0.981929,-2.931881e-23
0.982173,-1.206571e-22
0.982418,-1.941798e-22
0.982662,-2.397403e-22
0.982906,-2.512081e-22
0.983150,-2.272951e-22
0.983394,-1.716953e-22
0.983639,-9.252225e-23
0.983883,-1.130534e-24
0.984127,8.950995e-23
0.984371,1.666531e-22
0.984615,2.195691e-22
0.984860,2.410384e-22
0.985104,2.283382e-22
0.985348,1.835871e-22
0.985592,1.134036e-22
0.985836,2.793335e-23
0.986081,-6.061452e-23
0.986325,-1.397092e-22
0.986569,-1.982715e-22
0.986813,-2.282264e-22
0.987057,-2.256185e-22
0.987302,-1.911346e-22
0.987546,-1.299650e-22
0.987790,-5.102907e-23
0.988034,3.432205e-23
0.988278,1.139349e-22
0.988523,1.765840e-22
0.988767,2.135549e-22
0.989011,2.198581e-22
0.989255,1.949032e-22
0.989499,1.425431e-22
0.989744,7.048609e-23
0.989988,-1.083421e-23
0.990232,-8.976729e-23
0.990476,-1.551136e-22
0.990720,-1.977139e-22
0.990965,-2.117342e-22
0.991209,-1.954661e-22
0.991453,-1.515320e-22
0.991697,-8.647133e-23
0.991941,-9.772063e-24
0.992186,6.750993e-23
0.992430,1.343432e-22
0.992674,1.812951e-22
0.992918,2.018642e-22
0.993162,1.933817e-22
0.993407,1.573570e-22
0.993651,9.922261e-23
0.993895,2.752026e-23
0.994139,-4.735096e-23
0.994383,-1.146410e-22
0.994628,-1.647917e-22
0.994872,-1.907957e-22
0.995116,-1.891760e-22
0.995360,-1.604515e-22
0.995604,-1.090245e-22
0.995849,-4.251139e-23
0.996093,2.938157e-23
0.996337,9.627255e-23
0.996581,1.486028e-22
0.996825,1.790028e-22
0.997070,1.833316e-22
0.997314,1.612406e-22
0.997558,1.161880e-22
0.997802,5.490325e-23
0.998046,-1.361429e-23
0.998291,-7.941427e-23
0.998535,-1.330396e-22
0.998779,-1.668857e-22
0.999023,-1.762800e-22
0.999267,-1.601275e-22
0.999512,-1.210338e-22
0.999756,-6.489241e-23
1.000000,-1.081287e-35
